Id,SalePrice
2736,122340.26697658806
2737,122185.53005443607
2738,123248.71307830547
2739,153702.11867921846
2740,140978.69343121606
2741,128623.76342392212
2742,139788.7963082249
2743,155758.58242035715
2744,165404.5119156756
2745,142316.44440600777
2746,136645.22104293923
2747,114498.52693678497
2748,97764.5104667953
2749,131217.20287863165
2750,134182.88771722512
2751,140026.85792276822
2752,153344.4455967215
2753,150675.89150293672
2754,265452.2105321201
2755,133635.10814306885
2756,99723.44586158951
2757,65015.97336525505
2758,59714.20698606863
2759,153226.9809895635
2760,128846.296900913
2761,134845.4472136445
2762,137742.0470711768
2763,171207.1205903662
2764,158336.57541381544
2765,267636.4080201612
2766,125644.18344320357
2767,79276.4837410982
2768,139717.7375278517
2769,138771.97135579668
2770,140254.95540115004
2771,93599.99962910288
2772,101948.92042352865
2773,172834.24846126477
2774,164365.49670019653
2775,115883.34840620065
2776,148815.35384678305
2777,144768.86292579223
2778,93912.10767301265
2779,134086.04865777073
2780,116711.65534277447
2781,96799.16993161105
2782,95518.90155336563
2783,103454.11577346665
2784,132503.3512661812
2785,136033.91452288465
2786,46041.17052694468
2787,120451.37012912263
2788,57134.816324033425
2789,158777.89425817423
2790,83750.168742129
2791,122367.50096011418
2792,45016.95299908018
2793,152856.22105247714
2794,87741.35339532513
2795,123127.93157577806
2796,112396.32090634003
2797,261779.18331205472
2798,107072.92030321283
2799,85740.52249347407
2800,72899.40578142239
2801,107026.58707373391
2802,132990.04878248775
2803,180690.26859803707
2804,125529.77099578583
2805,122720.56140334171
2806,67651.54394312366
2807,199621.7871414267
2808,158343.72815955814
2809,140080.4380559934
2810,124389.7420654071
2811,152150.3500044226
2812,192125.80404481408
2813,148843.03662983957
2814,144217.13915691338
2815,103050.26636945875
2816,227056.7435164695
2817,142970.49346314103
2818,128627.46888723073
2819,140841.31837830192
2820,122561.70645326027
2821,87289.90576473752
2822,170439.11276694003
2823,339187.47387268324
2824,213896.2885622942
2825,140839.93255591602
2826,152819.69761719368
2827,132029.55501141888
2828,231709.13461502385
2829,194852.4499095932
2830,248801.2863615934
2831,183211.06322061585
2832,266292.4931793882
2833,310926.8198721979
2834,248041.04853214428
2835,231173.19735501357
2836,183191.11200410454
2837,161705.28538355918
2838,139599.9732726363
2839,163944.00714450656
2840,193272.50643238344
2841,199747.34590232116
2842,228429.9250260106
2843,133818.6735030776
2844,162643.39767585555
2845,106165.21979622426
2846,203084.40870565397
2847,200685.1706614116
2848,229301.93584493187
2849,198884.11275202082
2850,276458.1208006834
2851,225578.72679819155
2852,231297.14365616057
2853,223430.82990761206
2854,136893.73324115132
2855,209440.63381117745
2856,203276.11491921986
2857,182106.09228242282
2858,217589.93571331445
2859,84345.03122545162
2860,137563.1234759728
2861,140934.26451683522
2862,189123.88886989537
2863,153500.91052310704
2864,270019.27877681283
2865,141538.11781242175
2866,139787.8107416341
2867,72061.08159885358
2868,114614.68791760877
2869,102586.20391826879
2870,94508.0009938546
2871,56445.45391609974
2872,35971.668610726716
2873,71664.77129683434
2874,136730.05704615242
2875,122883.04938303737
2876,131976.0156602544
2877,142028.433357317
2878,163307.4158630506
2879,161618.08328535513
2880,94510.14253793168
2881,151431.29346775496
2882,209446.8400837715
2883,210984.4304010527
2884,191495.19911410846
2885,175959.5274926914
2886,258433.65960934572
2887,110999.77477383148
2888,153897.2497530362
2889,28270.42610000004
2890,74950.46931557811
2891,166043.4946791476
2892,36290.47311536793
2893,67931.2381918705
2894,7530.560595031013
2895,329442.08137283986
2896,291454.41966863885
2897,222905.67533282435
2898,126555.71454798395
2899,205663.85545714316
2900,158792.82159401488
2901,235858.34045848867
2902,169757.46137735387
2903,304085.18257167307
2904,342986.16285083187
2905,53200.965240418445
2906,199270.07118460408
2907,91971.90980747179
2908,101981.96471298474
2909,124726.5766673825
2910,79737.86783224577
2911,53634.78983175126
2912,128738.60330495867
2913,44834.492385147954
2914,59011.641962818685
2915,74868.1949931531
2916,58823.32063392631
2917,172446.12562665052
2918,114193.47857483232
2919,228156.90594299312
